chr22:24586317-24587217,900,[-983],[2799],[11.51644]
chr22:33216135-33217035,900,[],[],[]
chr22:50023297-50024197,900,[],[],[]
chr22:33223835-33224735,900,[973],[4679],[4.26554]
chr22:38747719-38748619,900,[],[],[]
chr22:22631532-22632432,900,[],[],[]
chr22:47362466-47363366,900,[],[],[]
chr22:30082874-30083774,900,[],[],[]
chr22:31634335-31635235,900,[],[],[]
chr22:43075456-43076356,900,[],[],[]
chr22:37680590-37681490,900,[-1178],[4207],[20.38697]
chr22:33237262-33238162,900,[-337],[210],[2.70525]
chr22:29580830-29581730,900,[],[],[]
chr22:39591854-39592754,900,[],[],[]
chr22:22628632-22629532,900,[],[],[]
chr22:33220130-33221030,900,[611],[485],[3.35024]
chr22:26979613-26980513,900,[],[],[]
chr22:26978216-26979116,900,[],[],[]
chr22:47562153-47563053,900,[],[],[]
chr22:32739736-32740636,900,[],[],[]
chr22:43080655-43081555,900,[-1536, 2530],[2745, 4677],[6.93808, 16.34896]
chr22:33199026-33199926,900,[-239],[6243],[21.15301]
chr22:19083638-19084538,900,[],[],[]
chr22:45540656-45541556,900,[],[],[]
chr22:45536230-45537130,900,[],[],[]
chr22:25761290-25762190,900,[-478, 379],[210, 411],[2.49636, 2.93265]
chr22:46005482-46006382,900,[],[],[]
chr22:24169243-24170143,900,[-417],[415],[2.15502]
chr22:28297137-28298037,900,[],[],[]
chr22:38703154-38704054,900,[-584],[329],[2.87336]
chr22:43073555-43074455,900,[-389],[210],[2.69378]
chr22:28269758-28270658,900,[],[],[]
chr22:29592698-29593598,900,[],[],[]
chr22:33199963-33200863,900,[-1176],[6243],[21.15301]
chr22:31706335-31707235,900,[],[],[]
chr22:27188894-27189794,900,[],[],[]
chr22:38703768-38704668,900,[429],[252],[2.68571]
chr22:36770995-36771895,900,[-907],[12468],[22.58424]
chr22:30429735-30430635,900,[],[],[]
chr22:38766154-38767054,900,[],[],[]
chr22:50023397-50024297,900,[],[],[]
chr22:24752834-24753734,900,[],[],[]
chr22:50345797-50346697,900,[-365],[11718],[44.23819]
chr22:36614795-36615695,900,[],[],[]
chr22:36614995-36615895,900,[],[],[]
chr22:20085172-20086072,900,[],[],[]
chr22:33229336-33230236,900,[],[],[]
chr22:44398380-44399280,900,[],[],[]
chr22:33213383-33214283,900,[804],[1255],[4.39719]
chr22:38702215-38703115,900,[-578, 355],[931, 329],[4.92968, 2.87336]
chr22:43295355-43296255,900,[],[],[]
chr22:33233236-33234136,900,[14],[239],[2.25632]
chr22:38174456-38175356,900,[],[],[]
chr22:39598484-39599384,900,[-218],[377],[2.48887]
chr22:38767483-38768383,900,[],[],[]
chr22:42231902-42232802,900,[],[],[]
chr22:32692336-32693236,900,[],[],[]
chr22:49995397-49996297,900,[],[],[]
chr22:47123500-47124400,900,[],[],[]
chr22:30708038-30708938,900,[-2518],[6866],[19.59693]
chr22:28259937-28260837,900,[],[],[]
chr22:31706435-31707335,900,[],[],[]
chr22:33235788-33236688,900,[-523, 445],[1112, 656],[3.49117, 3.68443]
chr22:42432356-42433256,900,[],[],[]
chr22:39601300-39602200,900,[],[],[]
chr22:28298692-28299592,900,[],[],[]
chr22:22261683-22262583,900,[],[],[]
chr22:33235403-33236303,900,[-138],[1112],[3.49117]
chr22:30663937-30664837,900,[-1954],[4203],[30.36152]
chr22:39600255-39601155,900,[],[],[]
chr22:43548832-43549732,900,[-1309],[2544],[28.47701]
chr22:24500613-24501513,900,[-368],[675],[4.34113]
chr22:36730794-36731694,900,[-4344],[17914],[20.37545]
chr22:31570136-31571036,900,[],[],[]
chr22:45984589-45985489,900,[],[],[]
chr22:50269790-50270690,900,[],[],[]
