chr1:12671168-12671968,800,[-340],[1266],[4.21282]
chr1:12673570-12674370,800,[-339, 753],[308, 1321],[2.42055, 3.68732]
chr1:29506912-29507712,800,[],[],[]
chr1:33970373-33971173,800,[],[],[]
chr1:43606363-43607163,800,[],[],[]
chr1:45862572-45863372,800,[],[],[]
chr1:46888967-46889767,800,[],[],[]
chr1:52437773-52438573,800,[],[],[]
chr1:56958352-56959152,800,[],[],[]
chr1:59286814-59287614,800,[],[],[]
chr1:66810083-66810883,800,[],[],[]
chr1:66811383-66812183,800,[420],[1368],[5.24869]
chr1:68562416-68563216,800,[],[],[]
chr1:94248055-94248855,800,[],[],[]
chr1:100172756-100173556,800,[],[],[]
chr1:109079371-109080171,800,[],[],[]
chr1:109083587-109084387,800,[],[],[]
chr1:114053968-114054768,800,[],[],[]
chr1:114237690-114238490,800,[],[],[]
chr1:115108748-115109548,800,[],[],[]
chr1:118384570-118385370,800,[568],[2039],[6.53088]
chr1:119704632-119705432,800,[],[],[]
chr1:119706164-119706964,800,[],[],[]
chr1:144597060-144597860,800,[],[],[]
chr1:144606593-144607393,800,[],[],[]
chr1:144607515-144608315,800,[],[],[]
chr1:144608865-144609665,800,[],[],[]
chr1:144932362-144933162,800,[508],[1023],[3.8713]
chr1:144936933-144937733,800,[-586, 24],[544, 574],[1.69863, 2.13708]
chr1:16925265-16926065,800,[],[],[]
chr1:149679704-149680504,800,[],[],[]
chr1:149682500-149683300,800,[],[],[]
chr1:21769869-21770669,800,[],[],[]
chr15:75870282-75871082,800,[],[],[]
chr1:145009495-145010295,800,[-348],[1600],[3.904]
chr1:145007258-145008058,800,[-277, 496],[273, 976],[1.73358, 3.64106]
chr1:145005997-145006797,800,[],[],[]
chr1:150610654-150611454,800,[],[],[]
chr1:155543015-155543815,800,[],[],[]
chr1:160962926-160963726,800,[-128],[202],[2.08668]
chr1:167143790-167144590,800,[-884],[1200],[5.01367]
chr1:193087892-193088692,800,[],[],[]
chr1:193232478-193233278,800,[],[],[]
chr1:193233101-193233901,800,[],[],[]
chr1:193236549-193237349,800,[],[],[]
chr1:193435071-193435871,800,[],[],[]
chr1:205641328-205642128,800,[-389, 243],[907, 248],[5.75104, 1.61805]
chr1:205642828-205643628,800,[-461],[191],[2.41645]
chr1:205643228-205644028,800,[],[],[]
chr1:205644188-205644988,800,[],[],[]
chr1:205648191-205648991,800,[-452],[1353],[4.42823]
chr1:207179245-207180045,800,[-244],[2877],[7.56587]
chr1:207181245-207182045,800,[63],[1408],[4.21126]
chr1:207181762-207182562,800,[-454],[1408],[4.21126]
chr1:207183979-207184779,800,[],[],[]
chr1:224392071-224392871,800,[-793],[1844],[7.74234]
chr1:224648802-224649602,800,[],[],[]
chr1:226917801-226918601,800,[],[],[]
chr1:226918301-226919101,800,[],[],[]
chr1:226920901-226921701,800,[],[],[]
chr1:236656256-236657056,800,[],[],[]
chr1:236657072-236657872,800,[],[],[]
chr1:236658034-236658834,800,[],[],[]
chr10:3337924-3338724,800,[-497],[841],[4.01914]
chr10:13768228-13769028,800,[],[],[]
chr10:17488899-17489699,800,[],[],[]
chr10:17490499-17491299,800,[],[],[]
chr10:22725929-22726729,800,[],[],[]
chr10:22729329-22730129,800,[],[],[]
chr10:29721993-29722793,800,[],[],[]
chr10:32261792-32262592,800,[],[],[]
chr10:32264429-32265229,800,[],[],[]
chr10:43343238-43344038,800,[],[],[]
chr10:43900048-43900848,800,[-1574],[3476],[5.93881]
chr10:51545977-51546777,800,[],[],[]
chr10:47096280-47097080,800,[],[],[]
chr10:50652746-50653546,800,[],[],[]
chr10:50657068-50657868,800,[],[],[]
chr10:50658040-50658840,800,[],[],[]
chr10:65366858-65367658,800,[],[],[]
chr10:84927877-84928677,800,[],[],[]
chr10:88969657-88970457,800,[],[],[]
chr10:88974558-88975358,800,[],[],[]
chr10:88976757-88977557,800,[],[],[]
chr10:88978853-88979653,800,[],[],[]
chr10:104277388-104278188,800,[],[],[]
chr10:118653724-118654524,800,[-1714],[2753],[6.01293]
chr10:121255612-121256412,800,[142],[288],[4.14231]
chr10:121257212-121258012,800,[],[],[]
chr10:121258063-121258863,800,[],[],[]
chr10:123911090-123911890,800,[],[],[]
chr10:123915115-123915915,800,[],[],[]
chr10:123917139-123917939,800,[],[],[]
chr10:134226810-134227610,800,[],[],[]
chr10:134391882-134392682,800,[],[],[]
chr10:135228360-135229160,800,[],[],[]
chr11:518189-518989,800,[],[],[]
chr11:11934360-11935160,800,[],[],[]
chr11:14673346-14674146,800,[],[],[]
chr11:14673946-14674746,800,[],[],[]
chr11:17368449-17369249,800,[],[],[]
chr11:34689653-34690453,800,[-819, 460],[964, 1099],[6.71988, 5.57825]
chr11:43891084-43891884,800,[-649],[772],[2.58748]
chr11:43893450-43894250,800,[],[],[]
chr11:58806991-58807791,800,[],[],[]
chr11:58807864-58808664,800,[],[],[]
chr11:58850861-58851661,800,[],[],[]
chr11:60601822-60602622,800,[753],[1731],[6.20861]
chr11:65439272-65440072,800,[],[],[]
chr11:66430312-66431112,800,[],[],[]
chr11:68349939-68350739,800,[-334, 300],[582, 350],[2.46156, 2.08668]
chr11:71457538-71458338,800,[],[],[]
chr11:74534646-74535446,800,[],[],[]
chr11:74536146-74536946,800,[],[],[]
chr11:76760044-76760844,800,[],[],[]
chr11:86358387-86359187,800,[],[],[]
chr11:86631742-86632542,800,[],[],[]
chr11:102051631-102052431,800,[],[],[]
chr11:113251377-113252177,800,[],[],[]
chr11:114042423-114043223,800,[],[],[]
chr11:114045922-114046722,800,[],[],[]
chr11:114048852-114049652,800,[],[],[]
chr11:114164621-114165421,800,[-317, 335],[483, 427],[4.54252, 5.75104]
chr12:84973-85773,800,[],[],[]
chr12:13361634-13362434,800,[280],[5598],[8.85516]
chr12:52513308-52514108,800,[-51, 209],[185, 248],[2.30128, 3.2218]
chr12:52515384-52516184,800,[],[],[]
chr12:52516464-52517264,800,[],[],[]
chr12:66400238-66401038,800,[],[],[]
chr12:69663030-69663830,800,[],[],[]
chr12:120921866-120922666,800,[],[],[]
chr12:133019097-133019897,800,[],[],[]
chr12:133024827-133025627,800,[],[],[]
chr13:24207866-24208666,800,[],[],[]
chr13:24231458-24232258,800,[],[],[]
chr13:24240500-24241300,800,[],[],[]
chr13:24258356-24259156,800,[],[],[]
chr13:24272915-24273715,800,[],[],[]
chr13:24280314-24281114,800,[],[],[]
chr13:24284825-24285625,800,[],[],[]
chr13:24286691-24287491,800,[],[],[]
chr13:24300639-24301439,800,[],[],[]
chr13:24301140-24301940,800,[],[],[]
chr13:24301779-24302579,800,[],[],[]
chr13:24373717-24374517,800,[],[],[]
chr13:24376740-24377540,800,[],[],[]
chr13:24378252-24379052,800,[],[],[]
chr13:33108037-33108837,800,[261],[438],[2.25361]
