chr1:12669568-12670368,800,[-239],[471],[2.4971]
chr1:12671970-12672770,800,[69],[728],[3.01213]
chr1:29505312-29506112,800,[-311, 496],[193, 1030],[1.88013, 3.17357]
chr1:33968773-33969573,800,[],[],[]
chr1:43604763-43605563,800,[],[],[]
chr1:45860972-45861772,800,[],[],[]
chr1:46887367-46888167,800,[],[],[]
chr1:52436173-52436973,800,[-748],[950],[4.46572]
chr1:56956752-56957552,800,[304],[322],[3.02842]
chr1:59285214-59286014,800,[],[],[]
chr1:66808483-66809283,800,[],[],[]
chr1:66809783-66810583,800,[],[],[]
chr1:68560816-68561616,800,[],[],[]
chr1:94246455-94247255,800,[-393],[1609],[8.10844]
chr1:100171156-100171956,800,[],[],[]
chr1:109077771-109078571,800,[],[],[]
chr1:109081987-109082787,800,[],[],[]
chr1:114052368-114053168,800,[],[],[]
chr1:114236090-114236890,800,[],[],[]
chr1:115107148-115107948,800,[],[],[]
chr1:118382970-118383770,800,[],[],[]
chr1:119703032-119703832,800,[],[],[]
chr1:119704564-119705364,800,[],[],[]
chr1:144595460-144596260,800,[-103],[438],[4.07084]
chr1:144604993-144605793,800,[],[],[]
chr1:144605915-144606715,800,[],[],[]
chr1:144607265-144608065,800,[],[],[]
chr1:144930762-144931562,800,[-297],[629],[2.48807]
chr1:144935333-144936133,800,[],[],[]
chr1:16923665-16924465,800,[],[],[]
chr1:149678104-149678904,800,[],[],[]
chr1:149680900-149681700,800,[],[],[]
chr1:21768269-21769069,800,[-330],[204],[3.2218]
chr15:75868682-75869482,800,[499],[866],[3.13355]
chr1:145007895-145008695,800,[-141],[976],[3.64106]
chr1:145005658-145006458,800,[],[],[]
chr1:145004397-145005197,800,[],[],[]
chr1:150609054-150609854,800,[],[],[]
chr1:155541415-155542215,800,[],[],[]
chr1:160961326-160962126,800,[514],[331],[3.56713]
chr1:167142190-167142990,800,[716],[1200],[5.01367]
chr1:193086292-193087092,800,[],[],[]
chr1:193230878-193231678,800,[],[],[]
chr1:193231501-193232301,800,[],[],[]
chr1:193234949-193235749,800,[],[],[]
chr1:193433471-193434271,800,[],[],[]
chr1:205639728-205640528,800,[],[],[]
chr1:205641228-205642028,800,[-289, 343],[907, 248],[5.75104, 1.61805]
chr1:205641628-205642428,800,[-689, -57, 391],[907, 248, 312],[5.75104, 1.61805, 3.50544]
chr1:205642588-205643388,800,[-221],[191],[2.41645]
chr1:205646591-205647391,800,[],[],[]
chr1:207177645-207178445,800,[-439, 1356],[423, 2877],[4.14251, 7.56587]
chr1:207179645-207180445,800,[-644],[2877],[7.56587]
chr1:207180162-207180962,800,[-1161],[2877],[7.56587]
chr1:207182379-207183179,800,[-1071],[1408],[4.21126]
chr1:224390471-224391271,800,[807],[1844],[7.74234]
chr1:224647202-224648002,800,[],[],[]
chr1:226916201-226917001,800,[],[],[]
chr1:226916701-226917501,800,[],[],[]
chr1:226919301-226920101,800,[],[],[]
chr1:236654656-236655456,800,[],[],[]
chr1:236655472-236656272,800,[],[],[]
chr1:236656434-236657234,800,[],[],[]
chr10:3336324-3337124,800,[],[],[]
chr10:13766628-13767428,800,[],[],[]
chr10:17487299-17488099,800,[-39],[201],[2.60812]
chr10:17488899-17489699,800,[],[],[]
chr10:22724329-22725129,800,[-507],[3172],[3.8378]
chr10:22727729-22728529,800,[-503],[1212],[3.53146]
chr10:29720393-29721193,800,[],[],[]
chr10:32260192-32260992,800,[],[],[]
chr10:32262829-32263629,800,[],[],[]
chr10:43341638-43342438,800,[],[],[]
chr10:43898448-43899248,800,[26],[3476],[5.93881]
chr10:51544377-51545177,800,[],[],[]
chr10:47094680-47095480,800,[],[],[]
chr10:50651146-50651946,800,[],[],[]
chr10:50655468-50656268,800,[],[],[]
chr10:50656440-50657240,800,[],[],[]
chr10:65365258-65366058,800,[-275],[826],[3.4758]
chr10:84926277-84927077,800,[],[],[]
chr10:88968057-88968857,800,[],[],[]
chr10:88972958-88973758,800,[],[],[]
chr10:88975157-88975957,800,[],[],[]
chr10:88977253-88978053,800,[],[],[]
chr10:104275788-104276588,800,[],[],[]
chr10:118652124-118652924,800,[-114],[2753],[6.01293]
chr10:121254012-121254812,800,[-622, 409],[625, 1145],[8.0346, 3.77113]
chr10:121255612-121256412,800,[142],[288],[4.14231]
chr10:121256463-121257263,800,[],[],[]
chr10:123909490-123910290,800,[],[],[]
chr10:123913515-123914315,800,[],[],[]
chr10:123915539-123916339,800,[],[],[]
chr10:134225210-134226010,800,[],[],[]
chr10:134390282-134391082,800,[-497],[1963],[7.4784]
chr10:135226760-135227560,800,[],[],[]
chr11:516589-517389,800,[],[],[]
chr11:11932760-11933560,800,[],[],[]
chr11:14671746-14672546,800,[],[],[]
chr11:14672346-14673146,800,[],[],[]
chr11:17366849-17367649,800,[],[],[]
chr11:34688053-34688853,800,[781],[964],[6.71988]
chr11:43889484-43890284,800,[],[],[]
chr11:43891850-43892650,800,[],[],[]
chr11:58805391-58806191,800,[],[],[]
chr11:58806264-58807064,800,[],[],[]
chr11:58849261-58850061,800,[],[],[]
chr11:60600222-60601022,800,[-659],[798],[5.8574]
chr11:65437672-65438472,800,[],[],[]
chr11:66428712-66429512,800,[],[],[]
chr11:68348339-68349139,800,[],[],[]
chr11:71455938-71456738,800,[],[],[]
chr11:74533046-74533846,800,[],[],[]
chr11:74534546-74535346,800,[],[],[]
chr11:76758444-76759244,800,[-423],[363],[3.24248]
chr11:86356787-86357587,800,[],[],[]
chr11:86630142-86630942,800,[-392],[1245],[4.47464]
chr11:102050031-102050831,800,[-478],[1271],[5.46461]
chr11:113249777-113250577,800,[],[],[]
chr11:114040823-114041623,800,[],[],[]
chr11:114044322-114045122,800,[],[],[]
chr11:114047252-114048052,800,[],[],[]
chr11:114163021-114163821,800,[-5],[1564],[6.78995]
chr12:83373-84173,800,[],[],[]
chr12:13360034-13360834,800,[1880],[5598],[8.85516]
chr12:52511708-52512508,800,[],[],[]
chr12:52513784-52514584,800,[-267, 667],[248, 752],[3.2218, 2.97802]
chr12:52514864-52515664,800,[-413],[752],[2.97802]
chr12:66398638-66399438,800,[],[],[]
chr12:69661430-69662230,800,[],[],[]
chr12:120920266-120921066,800,[],[],[]
chr12:133017497-133018297,800,[],[],[]
chr12:133023227-133024027,800,[],[],[]
chr13:24206266-24207066,800,[],[],[]
chr13:24229858-24230658,800,[],[],[]
chr13:24238900-24239700,800,[],[],[]
chr13:24256756-24257556,800,[],[],[]
chr13:24271315-24272115,800,[],[],[]
chr13:24278714-24279514,800,[],[],[]
chr13:24283225-24284025,800,[],[],[]
chr13:24285091-24285891,800,[],[],[]
chr13:24299039-24299839,800,[-283],[588],[3.45276]
chr13:24299540-24300340,800,[],[],[]
chr13:24300179-24300979,800,[],[],[]
chr13:24372117-24372917,800,[],[],[]
chr13:24375140-24375940,800,[],[],[]
chr13:24376652-24377452,800,[],[],[]
chr13:33106437-33107237,800,[],[],[]
chr13:33107237-33108037,800,[],[],[]
chr13:49557036-49557836,800,[-554, 284],[822, 704],[4.91343, 3.8466]
chr13:95741580-95742380,800,[],[],[]
chr13:95924954-95925754,800,[],[],[]
chr13:95929355-95930155,800,[],[],[]
chr13:95934054-95934854,800,[],[],[]
chr13:95939454-95940254,800,[],[],[]
chr13:95942823-95943623,800,[],[],[]
chr13:100729471-100730271,800,[],[],[]
chr13:101175040-101175840,800,[],[],[]
chr13:110075954-110076754,800,[],[],[]
chr13:110080855-110081655,800,[],[],[]
chr13:110418547-110419347,800,[],[],[]
chr13:110430447-110431247,800,[245],[1222],[4.39426]
chr13:114557812-114558612,800,[],[],[]
chr13:114559196-114559996,800,[360],[635],[4.44915]
chr13:114561073-114561873,800,[],[],[]
chr14:30055622-30056422,800,[],[],[]
chr14:35823006-35823806,800,[-484],[1284],[3.69756]
chr14:38054158-38054958,800,[-761, 1420],[1173, 2906],[4.89977, 6.76618]
chr14:60563718-60564518,800,[],[],[]
chr14:68985180-68985980,800,[],[],[]
chr14:93136172-93136972,800,[108],[305],[2.61179]
chr14:93137845-93138645,800,[],[],[]
chr14:93749698-93750498,800,[],[],[]
chr14:93787746-93788546,800,[],[],[]
chr14:93790546-93791346,800,[],[],[]
chr14:93791846-93792646,800,[],[],[]
chr14:95229364-95230164,800,[],[],[]
chr14:99887638-99888438,800,[],[],[]
chr14:99888500-99889300,800,[],[],[]
chr14:105340500-105341300,800,[],[],[]
chr15:30718603-30719403,800,[],[],[]
chr15:30719303-30720103,800,[],[],[]
chr15:32760401-32761201,800,[],[],[]
chr15:32762601-32763401,800,[],[],[]
chr15:32763701-32764501,800,[],[],[]
chr15:40691902-40692702,800,[],[],[]
chr15:41155641-41156441,800,[129],[478],[1.9189]
chr15:45826468-45827268,800,[],[],[]
chr15:69869795-69870595,800,[-319],[2572],[6.61447]
chr15:69997249-69998049,800,[],[],[]
chr15:69997963-69998763,800,[],[],[]
chr15:72351341-72352141,800,[],[],[]
chr15:72352281-72353081,800,[],[],[]
chr15:82976649-82977449,800,[],[],[]
chr15:82979790-82980590,800,[],[],[]
chr16:2701928-2702728,800,[],[],[]
chr16:2706443-2707243,800,[],[],[]
chr16:15075200-15076000,800,[],[],[]
chr16:15077783-15078583,800,[],[],[]
chr16:20313163-20313963,800,[],[],[]
chr16:21886132-21886932,800,[],[],[]
chr16:28387932-28388732,800,[],[],[]
chr16:30559021-30559821,800,[],[],[]
chr16:30562021-30562821,800,[],[],[]
chr16:30647221-30648021,800,[],[],[]
chr16:30842028-30842828,800,[],[],[]
chr16:67803281-67804081,800,[],[],[]
chr16:75627398-75628198,800,[102, 965],[349, 1233],[5.42538, 7.87547]
chr16:83978002-83978802,800,[],[],[]
chr16:84761407-84762207,800,[-183],[440],[1.9189]
chr16:89907308-89908108,800,[],[],[]
chr17:1052236-1053036,800,[],[],[]
chr17:3815895-3816695,800,[],[],[]
chr17:5133495-5134295,800,[],[],[]
chr17:5134395-5135195,800,[],[],[]
chr17:8265018-8265818,800,[],[],[]
chr17:8265818-8266618,800,[-87],[247],[2.76154]
chr17:14135945-14136745,800,[],[],[]
chr17:21183312-21184112,800,[154],[187],[1.77129]
chr17:21184738-21185538,800,[251],[603],[6.8997]
chr17:27265519-27266319,800,[70],[845],[3.0546]
chr17:27267015-27267815,800,[],[],[]
chr17:43577990-43578790,800,[],[],[]
chr17:43579366-43580166,800,[],[],[]
chr17:44423966-44424766,800,[],[],[]
chr17:44424666-44425466,800,[],[],[]
chr17:44427066-44427866,800,[],[],[]
chr17:46825699-46826499,800,[296],[409],[2.58132]
chr17:48998161-48998961,800,[],[],[]
chr17:49000861-49001661,800,[],[],[]
chr17:74610756-74611556,800,[],[],[]
chr17:80238518-80239318,800,[433],[975],[7.30658]
chr18:8392504-8393304,800,[],[],[]
chr18:41362470-41363270,800,[-501, -42],[457, 331],[2.76154, 3.2218]
chr18:55210768-55211568,800,[],[],[]
chr18:55211460-55212260,800,[],[],[]
chr18:55845732-55846532,800,[],[],[]
chr18:56443202-56444002,800,[],[],[]
chr18:61351734-61352534,800,[-686],[1436],[7.81997]
chr19:4711012-4711812,800,[],[],[]
chr19:8335284-8336084,800,[],[],[]
chr19:15707233-15708033,800,[],[],[]
