chr1:12665568-12666368,800,[-417],[372],[2.94737]
chr1:12667970-12668770,800,[],[],[]
chr1:29501312-29502112,800,[],[],[]
chr1:33964773-33965573,800,[],[],[]
chr1:43600763-43601563,800,[77],[1172],[7.40633]
chr1:45856972-45857772,800,[],[],[]
chr1:46883367-46884167,800,[],[],[]
chr1:52432173-52432973,800,[],[],[]
chr1:56952752-56953552,800,[],[],[]
chr1:59281214-59282014,800,[-261, 155],[438, 298],[4.74444, 3.45752]
chr1:66804483-66805283,800,[],[],[]
chr1:66805783-66806583,800,[],[],[]
chr1:68556816-68557616,800,[],[],[]
chr1:94242455-94243255,800,[-491],[493],[2.55273]
chr1:100167156-100167956,800,[],[],[]
chr1:109073771-109074571,800,[],[],[]
chr1:109077987-109078787,800,[],[],[]
chr1:114048368-114049168,800,[],[],[]
chr1:114232090-114232890,800,[],[],[]
chr1:115103148-115103948,800,[],[],[]
chr1:118378970-118379770,800,[-477],[465],[4.15382]
chr1:119699032-119699832,800,[],[],[]
chr1:119700564-119701364,800,[],[],[]
chr1:144591460-144592260,800,[],[],[]
chr1:144600993-144601793,800,[],[],[]
chr1:144601915-144602715,800,[],[],[]
chr1:144603265-144604065,800,[],[],[]
chr1:144926762-144927562,800,[947],[4570],[3.51385]
chr1:144931333-144932133,800,[],[],[]
chr1:16919665-16920465,800,[-525, 232],[505, 435],[2.85393, 3.77766]
chr1:149674104-149674904,800,[],[],[]
chr1:149676900-149677700,800,[],[],[]
chr1:21764269-21765069,800,[],[],[]
chr15:75864682-75865482,800,[398],[531],[3.32265]
chr1:145003895-145004695,800,[],[],[]
chr1:145001658-145002458,800,[],[],[]
chr1:145000397-145001197,800,[],[],[]
chr1:150605054-150605854,800,[],[],[]
chr1:155537415-155538215,800,[],[],[]
chr1:160957326-160958126,800,[],[],[]
chr1:167138190-167138990,800,[654],[524],[3.80202]
chr1:193082292-193083092,800,[-23, 762],[272, 1097],[3.06838, 3.77031]
chr1:193226878-193227678,800,[],[],[]
chr1:193227501-193228301,800,[],[],[]
chr1:193230949-193231749,800,[],[],[]
chr1:193429471-193430271,800,[],[],[]
chr1:205635728-205636528,800,[-172],[800],[3.91141]
chr1:205637228-205638028,800,[722],[2656],[4.14141]
chr1:205637628-205638428,800,[322],[2656],[4.14141]
chr1:205638588-205639388,800,[-638],[2656],[4.14141]
chr1:205642591-205643391,800,[-224],[191],[2.41645]
chr1:207173645-207174445,800,[-180, 782],[206, 1598],[2.12838, 5.08125]
chr1:207175645-207176445,800,[388],[1538],[5.83585]
chr1:207176162-207176962,800,[-129],[1538],[5.83585]
chr1:207178379-207179179,800,[622],[2877],[7.56587]
chr1:224386471-224387271,800,[231, 494],[206, 209],[3.51675, 3.26544]
chr1:224643202-224644002,800,[-452, 961],[1186, 1552],[4.49792, 9.28869]
chr1:226912201-226913001,800,[],[],[]
chr1:226912701-226913501,800,[],[],[]
chr1:226915301-226916101,800,[],[],[]
chr1:236650656-236651456,800,[],[],[]
chr1:236651472-236652272,800,[],[],[]
chr1:236652434-236653234,800,[],[],[]
chr10:3332324-3333124,800,[],[],[]
chr10:13762628-13763428,800,[],[],[]
chr10:17483299-17484099,800,[],[],[]
chr10:17484899-17485699,800,[],[],[]
chr10:22720329-22721129,800,[],[],[]
chr10:22723729-22724529,800,[93],[3172],[3.8378]
chr10:29716393-29717193,800,[],[],[]
chr10:32256192-32256992,800,[],[],[]
chr10:32258829-32259629,800,[],[],[]
chr10:43337638-43338438,800,[],[],[]
chr10:43894448-43895248,800,[291],[2234],[5.93752]
chr10:51540377-51541177,800,[],[],[]
chr10:47090680-47091480,800,[-161],[201],[2.1485]
chr10:50647146-50647946,800,[],[],[]
chr10:50651468-50652268,800,[],[],[]
chr10:50652440-50653240,800,[],[],[]
chr10:65361258-65362058,800,[],[],[]
chr10:84922277-84923077,800,[],[],[]
chr10:88964057-88964857,800,[],[],[]
chr10:88968958-88969758,800,[],[],[]
chr10:88971157-88971957,800,[],[],[]
chr10:88973253-88974053,800,[],[],[]
chr10:104271788-104272588,800,[],[],[]
chr10:118648124-118648924,800,[-800, 1191],[1595, 2308],[5.54868, 8.45214]
chr10:121250012-121250812,800,[],[],[]
chr10:121251612-121252412,800,[],[],[]
chr10:121252463-121253263,800,[],[],[]
chr10:123905490-123906290,800,[502],[562],[4.9094]
chr10:123909515-123910315,800,[],[],[]
chr10:123911539-123912339,800,[],[],[]
chr10:134221210-134222010,800,[-802, 469],[1403, 1008],[9.51197, 9.35855]
chr10:134386282-134387082,800,[-533],[865],[4.57013]
chr10:135222760-135223560,800,[],[],[]
chr11:512589-513389,800,[],[],[]
chr11:11928760-11929560,800,[],[],[]
chr11:14667746-14668546,800,[],[],[]
chr11:14668346-14669146,800,[],[],[]
chr11:17362849-17363649,800,[],[],[]
chr11:34684053-34684853,800,[],[],[]
chr11:43885484-43886284,800,[],[],[]
chr11:43887850-43888650,800,[],[],[]
chr11:58801391-58802191,800,[],[],[]
chr11:58802264-58803064,800,[],[],[]
chr11:58845261-58846061,800,[],[],[]
chr11:60596222-60597022,800,[],[],[]
chr11:65433672-65434472,800,[],[],[]
chr11:66424712-66425512,800,[],[],[]
chr11:68344339-68345139,800,[],[],[]
chr11:71451938-71452738,800,[],[],[]
chr11:74529046-74529846,800,[],[],[]
chr11:74530546-74531346,800,[],[],[]
chr11:76754444-76755244,800,[],[],[]
chr11:86352787-86353587,800,[],[],[]
chr11:86626142-86626942,800,[-355, 602],[594, 748],[2.59763, 5.79706]
chr11:102046031-102046831,800,[],[],[]
chr11:113245777-113246577,800,[],[],[]
chr11:114036823-114037623,800,[324],[476],[4.31479]
chr11:114040322-114041122,800,[],[],[]
chr11:114043252-114044052,800,[],[],[]
chr11:114159021-114159821,800,[-2013, 239],[3266, 1084],[6.04465, 6.11262]
chr12:79373-80173,800,[],[],[]
chr12:13356034-13356834,800,[1452],[2857],[7.20261]
chr12:52507708-52508508,800,[],[],[]
chr12:52509784-52510584,800,[-395],[309],[2.91496]
chr12:52510864-52511664,800,[-439],[382],[4.14231]
chr12:66394638-66395438,800,[],[],[]
chr12:69657430-69658230,800,[],[],[]
chr12:120916266-120917066,800,[],[],[]
chr12:133013497-133014297,800,[-37],[314],[3.76251]
chr12:133019227-133020027,800,[],[],[]
chr13:24202266-24203066,800,[],[],[]
chr13:24225858-24226658,800,[],[],[]
chr13:24234900-24235700,800,[],[],[]
chr13:24252756-24253556,800,[22],[622],[8.14825]
chr13:24267315-24268115,800,[],[],[]
chr13:24274714-24275514,800,[],[],[]
chr13:24279225-24280025,800,[],[],[]
chr13:24281091-24281891,800,[],[],[]
chr13:24295039-24295839,800,[],[],[]
chr13:24295540-24296340,800,[],[],[]
chr13:24296179-24296979,800,[305],[278],[2.6782]
chr13:24368117-24368917,800,[-475],[1462],[5.32703]
