chr1:12668668-12669268,600,[-143],[239],[1.9748]
chr1:12671070-12671670,600,[-246],[1431],[5.42648]
chr1:29504412-29505012,600,[],[],[]
chr1:33967873-33968473,600,[],[],[]
chr1:43603863-43604463,600,[],[],[]
chr1:45860072-45860672,600,[],[],[]
chr1:46886467-46887067,600,[],[],[]
chr1:52435273-52435873,600,[],[],[]
chr1:56955852-56956452,600,[],[],[]
chr1:59284314-59284914,600,[],[],[]
chr1:66807583-66808183,600,[],[],[]
chr1:66808883-66809483,600,[],[],[]
chr1:68559916-68560516,600,[],[],[]
chr1:94245555-94246155,600,[],[],[]
chr1:100170256-100170856,600,[],[],[]
chr1:109076871-109077471,600,[],[],[]
chr1:109081087-109081687,600,[],[],[]
chr1:114051468-114052068,600,[],[],[]
chr1:114235190-114235790,600,[],[],[]
chr1:115106248-115106848,600,[936],[1571],[2.6619]
chr1:118382070-118382670,600,[],[],[]
chr1:119702132-119702732,600,[-192],[1462],[3.48666]
chr1:119703664-119704264,600,[],[],[]
chr1:144594560-144595160,600,[],[],[]
chr1:144604093-144604693,600,[],[],[]
chr1:144605015-144605615,600,[],[],[]
chr1:144606365-144606965,600,[],[],[]
chr1:144929862-144930462,600,[],[],[]
chr1:144934433-144935033,600,[],[],[]
chr1:16922765-16923365,600,[],[],[]
chr1:149677204-149677804,600,[],[],[]
chr1:149680000-149680600,600,[],[],[]
chr1:21767369-21767969,600,[],[],[]
chr15:75867782-75868382,600,[],[],[]
chr1:145006995-145007595,600,[],[],[]
chr1:145004758-145005358,600,[],[],[]
chr1:145003497-145004097,600,[],[],[]
chr1:150608154-150608754,600,[],[],[]
chr1:155540515-155541115,600,[107],[248],[2.07107]
chr1:160960426-160961026,600,[],[],[]
chr1:167141290-167141890,600,[],[],[]
chr1:193085392-193085992,600,[],[],[]
chr1:193229978-193230578,600,[],[],[]
chr1:193230601-193231201,600,[],[],[]
chr1:193234049-193234649,600,[],[],[]
chr1:193432571-193433171,600,[],[],[]
chr1:205638828-205639428,600,[],[],[]
chr1:205640328-205640928,600,[],[],[]
chr1:205640728-205641328,600,[],[],[]
chr1:205641688-205642288,600,[],[],[]
chr1:205645691-205646291,600,[],[],[]
